COD_REGION;NOMBRE_REGION;COD_COM;NOMBRE_COMUNA;UV;NOMBRE_UV;P_CSE40_P;P_CSE40_R;P_CSE40_C;P_CSE40_U;P_CSE50_P;P_CSE50_R;P_CSE50_C;P_CSE50_U;P_CSE60_P;P_CSE60_R;P_CSE60_C;P_CSE60_U;P_CSE70_P;P_CSE70_R;P_CSE70_C;P_CSE70_U;P_CSE80_P;P_CSE80_R;P_CSE80_C;P_CSE80_U;P_CSE90_P;P_CSE90_R;P_CSE90_C;P_CSE90_U;P_CSE100_P;P_CSE100_R;P_CSE100_C;P_CSE100_U;P_TOTAL_P;P_TOTAL_R;P_TOTAL_C;P_TOTAL_U;PERIODO
9;Región de La Araucanía;9201;Angol;92013925;HUEQUEN;53,6;64,9;57,7;60,3;9,7;8,4;8,9;10,3;8;6,6;7,8;7,8;8;6,1;7,3;7,7;7,6;5,5;6,9;5,6;9,9;6,4;8,5;6,9;3,3;2,2;3;1,5;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013926;MANUEL RODRIGUEZ;53,6;64,9;57,7;84,2;9,7;8,4;8,9;2,6;8;6,6;7,8;5,3;8;6,1;7,3;7,9;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013927;SAN RAFAEL;53,6;64,9;57,7;89,5;9,7;8,4;8,9;10,5;8;6,6;7,8;0;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013928;LOMAS DE TORO;53,6;64,9;57,7;93,2;9,7;8,4;8,9;4,5;8;6,6;7,8;0;8;6,1;7,3;0;7,6;5,5;6,9;2,3;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013929;PICHIPEHUEN;53,6;64,9;57,7;75;9,7;8,4;8,9;12,5;8;6,6;7,8;12,5;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013930;MAITENREHUE;53,6;64,9;57,7;93,1;9,7;8,4;8,9;1,4;8;6,6;7,8;1,4;8;6,1;7,3;2,8;7,6;5,5;6,9;1,4;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013931;ALBOYANCO;53,6;64,9;57,7;92,9;9,7;8,4;8,9;0;8;6,6;7,8;3,6;8;6,1;7,3;3,6;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013932;COLONIA LOLENCO;53,6;64,9;57,7;67,1;9,7;8,4;8,9;3,7;8;6,6;7,8;6,1;8;6,1;7,3;11;7,6;5,5;6,9;2,4;9,9;6,4;8,5;7,3;3,3;2,2;3;2,4;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013933;VILLA EL PARQUE;53,6;64,9;57,7;53,3;9,7;8,4;8,9;23,3;8;6,6;7,8;16,7;8;6,1;7,3;6,7;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013934;EL PARQUE;53,6;64,9;57,7;77,9;9,7;8,4;8,9;6,5;8;6,6;7,8;5,2;8;6,1;7,3;3,9;7,6;5,5;6,9;3,9;9,9;6,4;8,5;2,6;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013935;LOS ALAMOS;53,6;64,9;57,7;74,6;9,7;8,4;8,9;8,5;8;6,6;7,8;6,8;8;6,1;7,3;5,1;7,6;5,5;6,9;3,4;9,9;6,4;8,5;1,7;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013936;EL VERGUEL;53,6;64,9;57,7;36,4;9,7;8,4;8,9;9,1;8;6,6;7,8;9,1;8;6,1;7,3;18,2;7,6;5,5;6,9;18,2;9,9;6,4;8,5;9,1;3,3;2,2;3;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024449;EL AVELLANAL;53,6;59,2;59,7;56,6;9,7;9,5;10,1;12,4;8;7,7;8;11,5;8;7,3;7,8;6,2;7,6;6,5;6,4;7,1;9,9;7,3;6,3;3,5;3,3;2,5;1,7;2,7;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024450;COLACO;53,6;59,2;59,7;57,8;9,7;9,5;10,1;7,2;8;7,7;8;7,2;8;7,3;7,8;13,3;7,6;6,5;6,4;8,4;9,9;7,3;6,3;6;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024451;SAN ANTONIO;53,6;59,2;59,7;69,9;9,7;9,5;10,1;10,8;8;7,7;8;5,7;8;7,3;7,8;7,2;7,6;6,5;6,4;2,9;9,9;7,3;6,3;3,6;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024452;PUTENIO;53,6;59,2;59,7;71,1;9,7;9,5;10,1;10,1;8;7,7;8;8,7;8;7,3;7,8;3,4;7,6;6,5;6,4;4;9,9;7,3;6,3;2,7;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024453;RUTA 5;53,6;59,2;59,7;65,5;9,7;9,5;10,1;9,5;8;7,7;8;9,5;8;7,3;7,8;7,1;7,6;6,5;6,4;4,2;9,9;7,3;6,3;2,4;3,3;2,5;1,7;1,8;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024454;POBLACION 15 DE SEPTIEMBRE;53,6;59,2;59,7;57;9,7;9,5;10,1;9;8;7,7;8;10,1;8;7,3;7,8;9,6;7,6;6,5;6,4;6,8;9,9;7,3;6,3;6,8;3,3;2,5;1,7;0,7;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024455;POBLACION CENTRO PUNTA BLANCA;53,6;59,2;59,7;39,2;9,7;9,5;10,1;10,7;8;7,7;8;8,6;8;7,3;7,8;8,4;7,6;6,5;6,4;9,3;9,9;7,3;6,3;18;3,3;2,5;1,7;5,8;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024456;POBLACION SAN MIGUEL GRUPO ESCOLAR;53,6;59,2;59,7;55,3;9,7;9,5;10,1;9,3;8;7,7;8;4,7;8;7,3;7,8;7,4;7,6;6,5;6,4;8,9;9,9;7,3;6,3;11,7;3,3;2,5;1,7;2,7;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024457;JOSE MIGUEL CARRERA CRUZ ROJA OBRERA;53,6;59,2;59,7;49,3;9,7;9,5;10,1;9,6;8;7,7;8;9,8;8;7,3;7,8;9;7,6;6,5;6,4;9,2;9,9;7,3;6,3;9,6;3,3;2,5;1,7;3,5;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024458;POBLACION LA VEGA;53,6;59,2;59,7;49,4;9,7;9,5;10,1;10,8;8;7,7;8;8;8;7,3;7,8;9,6;7,6;6,5;6,4;8,8;9,9;7,3;6,3;10,8;3,3;2,5;1,7;2,8;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024459;CHUCAGUA;53,6;59,2;59,7;72,8;9,7;9,5;10,1;10,5;8;7,7;8;5,3;8;7,3;7,8;4,4;7,6;6,5;6,4;5,3;9,9;7,3;6,3;1,8;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024460;SAN RAFAEL;53,6;59,2;59,7;51,3;9,7;9,5;10,1;11,7;8;7,7;8;9,5;8;7,3;7,8;9,7;7,6;6,5;6,4;8,1;9,9;7,3;6,3;8,4;3,3;2,5;1,7;1,4;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024461;AGUANTAO;53,6;59,2;59,7;70,1;9,7;9,5;10,1;10,8;8;7,7;8;6,6;8;7,3;7,8;9;7,6;6,5;6,4;3;9,9;7,3;6,3;0;3,3;2,5;1,7;0,6;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024462;RULO;53,6;59,2;59,7;70,6;9,7;9,5;10,1;14,1;8;7,7;8;5,9;8;7,3;7,8;3,5;7,6;6,5;6,4;1,2;9,9;7,3;6,3;3,5;3,3;2,5;1,7;1,2;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034529;NALHUITAD;53,6;59,2;57,5;55,2;9,7;9,5;9,6;13,6;8;7,7;8,8;9,5;8;7,3;7,9;6,3;7,6;6,5;6,8;5,4;9,9;7,3;6,7;5,4;3,3;2,5;2,6;4,5;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034530;ALCALDEO DE RAUCO;53,6;59,2;57,5;67,2;9,7;9,5;9,6;6,9;8;7,7;8,8;8,6;8;7,3;7,9;8,6;7,6;6,5;6,8;6,9;9,9;7,3;6,7;0;3,3;2,5;2,6;1,7;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034531;NOTUE QUIAO;53,6;59,2;57,5;73,2;9,7;9,5;9,6;9,8;8;7,7;8,8;4,9;8;7,3;7,9;9,8;7,6;6,5;6,8;0;9,9;7,3;6,7;0;3,3;2,5;2,6;2,4;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034532;CUCAO RAHUE LA MONTANA;53,6;59,2;57,5;73;9,7;9,5;9,6;5,6;8;7,7;8,8;5,6;8;7,3;7,9;7,1;7,6;6,5;6,8;4;9,9;7,3;6,7;1,6;3,3;2,5;2,6;3,2;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034533;HUILLINCO QUILIPULLI;53,6;59,2;57,5;65,4;9,7;9,5;9,6;8,4;8;7,7;8,8;6,3;8;7,3;7,9;6;7,6;6,5;6,8;5,4;9,9;7,3;6,7;6;3,3;2,5;2,6;2,4;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034534;PULPITO;53,6;59,2;57,5;68,4;9,7;9,5;9,6;9,5;8;7,7;8,8;5,3;8;7,3;7,9;6,3;7,6;6,5;6,8;3,2;9,9;7,3;6,7;6,3;3,3;2,5;2,6;1,1;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034535;MIRAFLORES NATRI TEPUHUEICO;53,6;59,2;57,5;73,6;9,7;9,5;9,6;7,6;8;7,7;8,8;3,6;8;7,3;7,9;4,4;7,6;6,5;6,8;5,6;9,9;7,3;6,7;4,4;3,3;2,5;2,6;0,8;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034536;NOTUCO;53,6;59,2;57,5;63,5;9,7;9,5;9,6;11;8;7,7;8,8;7;8;7,3;7,9;10,5;7,6;6,5;6,8;4,5;9,9;7,3;6,7;3;3,3;2,5;2,6;0,5;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034537;QUITRIPULLI;53,6;59,2;57,5;69,7;9,7;9,5;9,6;4,5;8;7,7;8,8;15,2;8;7,3;7,9;7,6;7,6;6,5;6,8;1,5;9,9;7,3;6,7;1,5;3,3;2,5;2,6;0;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034538;TEUPA;53,6;59,2;57,5;66,2;9,7;9,5;9,6;9,2;8;7,7;8,8;4,6;8;7,3;7,9;7,7;7,6;6,5;6,8;1,5;9,9;7,3;6,7;10,8;3,3;2,5;2,6;0;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034539;TARA TARAHUIN;53,6;59,2;57,5;71,6;9,7;9,5;9,6;8,4;8;7,7;8,8;5,3;8;7,3;7,9;3,2;7,6;6,5;6,8;3,2;9,9;7,3;6,7;6,3;3,3;2,5;2,6;2,1;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034540;CURACO DE VILUPULLI MELLEICO;53,6;59,2;57,5;64;9,7;9,5;9,6;7,9;8;7,7;8,8;9,6;8;7,3;7,9;7,9;7,6;6,5;6,8;4,4;9,9;7,3;6,7;2,6;3,3;2,5;2,6;3,5;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034541;CANAN QUINCHED;53,6;59,2;57,5;68,5;9,7;9,5;9,6;9,4;8;7,7;8,8;5,4;8;7,3;7,9;3,4;7,6;6,5;6,8;4;9,9;7,3;6,7;8,1;3,3;2,5;2,6;1,3;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034798;LOS RISCOS;53,6;59,2;66,6;68,8;9,7;9,5;9,4;16,7;8;7,7;6,9;2,1;8;7,3;5,8;2,1;7,6;6,5;4,8;4,2;9,9;7,3;5;2,1;3,3;2,5;1,5;4,2;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034799;CONCORDIA;53,6;59,2;66,6;75,6;9,7;9,5;9,4;9,4;8;7,7;6,9;6,3;8;7,3;5,8;3,8;7,6;6,5;4,8;3,1;9,9;7,3;5;1,9;3,3;2,5;1,5;0;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034800;COLIGUAL;53,6;59,2;66,6;78,9;9,7;9,5;9,4;5,2;8;7,7;6,9;5,2;8;7,3;5,8;4,7;7,6;6,5;4,8;2,3;9,9;7,3;5;2,8;3,3;2,5;1,5;0,9;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034801;CRUCERO;53,6;59,2;66,6;65,9;9,7;9,5;9,4;10,4;8;7,7;6,9;7,7;8;7,3;5,8;8;7,6;6,5;4,8;3,3;9,9;7,3;5;3,8;3,3;2,5;1,5;0,8;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034802;PONCE;53,6;59,2;66,6;76,4;9,7;9,5;9,4;11;8;7,7;6,9;3,9;8;7,3;5,8;3,9;7,6;6,5;4,8;2,4;9,9;7,3;5;2,4;3,3;2,5;1,5;0;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034803;POBLACION CARRASCO;53,6;59,2;66,6;72,2;9,7;9,5;9,4;7;8;7,7;6,9;8;8;7,3;5,8;6,1;7,6;6,5;4,8;2,9;9,9;7,3;5;2,7;3,3;2,5;1,5;1,1;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034804;CONICO;53,6;59,2;66,6;49,5;9,7;9,5;9,4;12,6;8;7,7;6,9;10,7;8;7,3;5,8;9,7;7,6;6,5;4,8;8,7;9,9;7,3;5;6,8;3,3;2,5;1,5;1,9;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034805;OROMO;53,6;59,2;66,6;58,3;9,7;9,5;9,4;11,8;8;7,7;6,9;11,8;8;7,3;5,8;8,3;7,6;6,5;4,8;5,6;9,9;7,3;5;3,5;3,3;2,5;1,5;0,7;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034806;BARRIO ESTACION;53,6;59,2;66,6;66,7;9,7;9,5;9,4;9,2;8;7,7;6,9;7,1;8;7,3;5,8;6,7;7,6;6,5;4,8;5;9,9;7,3;5;4,7;3,3;2,5;1,5;0,5;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034807;PURRANQUE CENTRO;53,6;59,2;66,6;58,1;9,7;9,5;9,4;10;8;7,7;6,9;6,8;8;7,3;5,8;5,6;7,6;6,5;4,8;6,8;9,9;7,3;5;9,3;3,3;2,5;1,5;3,5;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034808;KANSAS;53,6;59,2;66,6;68,3;9,7;9,5;9,4;8,3;8;7,7;6,9;6,3;8;7,3;5,8;6,5;7,6;6,5;4,8;4,2;9,9;7,3;5;4,5;3,3;2,5;1,5;1,9;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034809;CORTE ALTO;53,6;59,2;66,6;68;9,7;9,5;9,4;10,9;8;7,7;6,9;7;8;7,3;5,8;4,1;7,6;6,5;4,8;4,7;9,9;7,3;5;4,1;3,3;2,5;1,5;1,3;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;103034810;LOS ANGELES;53,6;59,2;66,6;63,7;9,7;9,5;9,4;15;8;7,7;6,9;6,3;8;7,3;5,8;1,3;7,6;6,5;4,8;5;9,9;7,3;5;7,5;3,3;2,5;1,5;1,3;100;100;100;100;201606
10;Región de Los Lagos;10303;Purranque;;S/N;53,6;59,2;66,6;90;9,7;9,5;9,4;5;8;7,7;6,9;0;8;7,3;5,8;0;7,6;6,5;4,8;0;9,9;7,3;5;5;3,3;2,5;1,5;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013937;REDUCCION HUEQUEN;53,6;64,9;57,7;84,4;9,7;8,4;8,9;4,4;8;6,6;7,8;6,7;8;6,1;7,3;4,4;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013938;CHANLEO;53,6;64,9;57,7;92,9;9,7;8,4;8,9;4,8;8;6,6;7,8;2,4;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013939;CHANLEO;53,6;64,9;57,7;94,4;9,7;8,4;8,9;2,8;8;6,6;7,8;0;8;6,1;7,3;1,4;7,6;5,5;6,9;1,4;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013940;EL MANZANO;53,6;64,9;57,7;92,9;9,7;8,4;8,9;0;8;6,6;7,8;7,1;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013941;AGUAS FRIAS;53,6;64,9;57,7;83,3;9,7;8,4;8,9;0;8;6,6;7,8;0;8;6,1;7,3;0;7,6;5,5;6,9;16,7;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013942;POCHOCOY;53,6;64,9;57,7;88,9;9,7;8,4;8,9;5,6;8;6,6;7,8;2,8;8;6,1;7,3;0;7,6;5,5;6,9;2,8;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013943;VILLA COYANCO;53,6;64,9;57,7;83,3;9,7;8,4;8,9;4,2;8;6,6;7,8;8,3;8;6,1;7,3;0;7,6;5,5;6,9;4,2;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013944;CERRO PIEDRA;53,6;64,9;57,7;100;9,7;8,4;8,9;0;8;6,6;7,8;0;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013945;CERRO NEGRO;53,6;64,9;57,7;82,5;9,7;8,4;8,9;5,3;8;6,6;7,8;5,3;8;6,1;7,3;5,3;7,6;5,5;6,9;1,8;9,9;6,4;8,5;0;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013946;PICOIQUEN;53,6;64,9;57,7;60;9,7;8,4;8,9;8;8;6,6;7,8;8;8;6,1;7,3;4;7,6;5,5;6,9;8;9,9;6,4;8,5;8;3,3;2,2;3;4;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013947;LOS PLACERES;53,6;64,9;57,7;72,7;9,7;8,4;8,9;18,2;8;6,6;7,8;0;8;6,1;7,3;0;7,6;5,5;6,9;0;9,9;6,4;8,5;9,1;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013948;SAN JUAN;53,6;64,9;57,7;67,7;9,7;8,4;8,9;8,1;8;6,6;7,8;6,5;8;6,1;7,3;14,5;7,6;5,5;6,9;1,6;9,9;6,4;8,5;1,6;3,3;2,2;3;0;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013949;EL BOSQUE;53,6;64,9;57,7;62,3;9,7;8,4;8,9;12,6;8;6,6;7,8;6;8;6,1;7,3;7,1;7,6;5,5;6,9;4,4;9,9;6,4;8,5;7,1;3,3;2,2;3;0,5;100;100;100;100;201606
9;Región de La Araucanía;9201;Angol;92013950;PAMPA INGENIEROS;53,6;64,9;57,7;63,9;9,7;8,4;8,9;10,4;8;6,6;7,8;6,2;8;6,1;7,3;6,2;7,6;5,5;6,9;6,4;9,9;6,4;8,5;3,6;3,3;2,2;3;3,3;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024463;EL ROSARIO;53,6;59,2;59,7;69,9;9,7;9,5;10,1;10,2;8;7,7;8;5,6;8;7,3;7,8;4,3;7,6;6,5;6,4;5,9;9,9;7,3;6,3;3,3;3,3;2,5;1,7;0,8;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024464;CHUYEGUA;53,6;59,2;59,7;53;9,7;9,5;10,1;11,6;8;7,7;8;8,4;8;7,3;7,8;10,3;7,6;6,5;6,4;7,3;9,9;7,3;6,3;6,2;3,3;2,5;1,7;3,3;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024465;QUIHUA;53,6;59,2;59,7;57,4;9,7;9,5;10,1;13,4;8;7,7;8;9,4;8;7,3;7,8;7,6;7,6;6,5;6,4;8,3;9,9;7,3;6,3;3,2;3,3;2,5;1,7;0,7;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024466;CHAUQUIAR NORTE;53,6;59,2;59,7;73,2;9,7;9,5;10,1;8,3;8;7,7;8;6,4;8;7,3;7,8;5,7;7,6;6,5;6,4;2,3;9,9;7,3;6,3;4,2;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024467;PULUQUI;53,6;59,2;59,7;63,7;9,7;9,5;10,1;13,2;8;7,7;8;5,5;8;7,3;7,8;7,7;7,6;6,5;6,4;3,3;9,9;7,3;6,3;5,5;3,3;2,5;1,7;1,1;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024468;CHOPE;53,6;59,2;59,7;71,6;9,7;9,5;10,1;8;8;7,7;8;4,4;8;7,3;7,8;4,4;7,6;6,5;6,4;7,1;9,9;7,3;6,3;2,2;3,3;2,5;1,7;2,2;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024469;PERGUE;53,6;59,2;59,7;78,3;9,7;9,5;10,1;4,7;8;7,7;8;5,4;8;7,3;7,8;5,4;7,6;6,5;6,4;3,9;9,9;7,3;6,3;1,6;3,3;2,5;1,7;0,8;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024470;PULUQUI;53,6;59,2;59,7;81,3;9,7;9,5;10,1;11,7;8;7,7;8;5,5;8;7,3;7,8;0,8;7,6;6,5;6,4;0;9,9;7,3;6,3;0,8;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024471;PENASMO;53,6;59,2;59,7;62,8;9,7;9,5;10,1;13,7;8;7,7;8;8;8;7,3;7,8;6,6;7,6;6,5;6,4;6,2;9,9;7,3;6,3;2,7;3,3;2,5;1,7;0;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024472;EL DAO 2;53,6;59,2;59,7;67,7;9,7;9,5;10,1;12,3;8;7,7;8;9,7;8;7,3;7,8;4,5;7,6;6,5;6,4;1,9;9,9;7,3;6,3;3,2;3,3;2,5;1,7;0,6;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024473;QUEULLIN;53,6;59,2;59,7;71,4;9,7;9,5;10,1;12,9;8;7,7;8;4,3;8;7,3;7,8;4,3;7,6;6,5;6,4;4,3;9,9;7,3;6,3;1,4;3,3;2,5;1,7;1,4;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024474;ALFARO;53,6;59,2;59,7;78,5;9,7;9,5;10,1;4,7;8;7,7;8;3,5;8;7,3;7,8;4,1;7,6;6,5;6,4;2,9;9,9;7,3;6,3;4,1;3,3;2,5;1,7;2,3;100;100;100;100;201606
10;Región de Los Lagos;10102;Calbuco;101024475;HUITO;53,6;59,2;59,7;58,1;9,7;9,5;10,1;9,6;8;7,7;8;10,3;8;7,3;7,8;8,5;7,6;6,5;6,4;7,2;9,9;7,3;6,3;6,1;3,3;2,5;1,7;0,2;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034542;CHANQUIN HUENTEMO;53,6;59,2;57,5;84,3;9,7;9,5;9,6;6,1;8;7,7;8,8;3,5;8;7,3;7,9;0,9;7,6;6,5;6,8;1,7;9,9;7,3;6,7;1,7;3,3;2,5;2,6;1,7;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034543;S/N;53,6;59,2;57,5;50;9,7;9,5;9,6;0;8;7,7;8,8;50;8;7,3;7,9;0;7,6;6,5;6,8;0;9,9;7,3;6,7;0;3,3;2,5;2,6;0;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034544;VILUPULLI;53,6;59,2;57,5;57,3;9,7;9,5;9,6;11,1;8;7,7;8,8;8,2;8;7,3;7,9;8,8;7,6;6,5;6,8;8,8;9,9;7,3;6,7;3,5;3,3;2,5;2,6;2,3;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034545;HUICHA PINDACO;53,6;59,2;57,5;56,2;9,7;9,5;9,6;8;8;7,7;8,8;12,9;8;7,3;7,9;8,5;7,6;6,5;6,8;7,5;9,9;7,3;6,7;4,5;3,3;2,5;2,6;2,5;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034546;POBLACIONES;53,6;59,2;57,5;48,7;9,7;9,5;9,6;9,3;8;7,7;8,8;10,8;8;7,3;7,9;9,7;7,6;6,5;6,8;10,1;9,9;7,3;6,7;9,1;3,3;2,5;2,6;2,3;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034547;CHONCHI CENTRO  COSTANERA CEMENTERIO;53,6;59,2;57,5;43;9,7;9,5;9,6;11,6;8;7,7;8,8;10,1;8;7,3;7,9;8;7,6;6,5;6,8;9,3;9,9;7,3;6,7;11,3;3,3;2,5;2,6;6,7;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;102034548;CHONCHI AGUA POTABLE;53,6;59,2;57,5;47,9;9,7;9,5;9,6;11,4;8;7,7;8,8;10,8;8;7,3;7,9;10,5;7,6;6,5;6,8;6,8;9,9;7,3;6,7;8,5;3,3;2,5;2,6;4;100;100;100;100;201606
10;Región de Los Lagos;10203;Chonchi;;S/N;53,6;59,2;57,5;50;9,7;9,5;9,6;0;8;7,7;8,8;25;8;7,3;7,9;25;7,6;6,5;6,8;0;9,9;7,3;6,7;0;3,3;2,5;2,6;0;100;100;100;100;201606
10;Región de Los Lagos;10204;Curaco de Vélez;102044554;CHULLEC TOLQUIEN;53,6;59,2;62,5;60,1;9,7;9,5;10,1;14;8;7,7;5,9;5,6;8;7,3;5,7;8,4;7,6;6,5;5,7;4,2;9,9;7,3;7,5;4,9;3,3;2,5;2,6;2,8;100;100;100;100;201606
10;Región de Los Lagos;10204;Curaco de Vélez;102044555;LOS PALQUIS;53,6;59,2;62,5;60,3;9,7;9,5;10,1;15,9;8;7,7;5,9;6,3;8;7,3;5,7;7,9;7,6;6,5;5,7;3,2;9,9;7,3;7,5;6,3;3,3;2,5;2,6;0;100;100;100;100;201606
10;Región de Los Lagos;10204;Curaco de Vélez;102044556;HUYAR ALTO DIAN;53,6;59,2;62,5;73,6;9,7;9,5;10,1;8,8;8;7,7;5,9;6,8;8;7,3;5,7;2,7;7,6;6,5;5,7;3,4;9,9;7,3;7,5;4,7;3,3;2,5;2,6;0;100;100;100;100;201606
